"TYPE","id0","MEAN","STD","CNT","lemmas","definition","examples"
"src0_negLem","oewn-01670379-a",0.25,1.0350983390135313,8.0,"['not disorderly']","devoid of violence or disruption","['an orderly crowd confronted the president']"
"src0_negLem","oewn-00011555-r",1.1428571428571428,0.6900655593423541,7.0,"['not ill', 'not poorly', 'not badly']","(often used as a combining form) in a good or proper or satisfactory manner or to a high standard (`good' is a nonstandard dialectal variant for `well')","['the children behaved well', 'a task well done', 'the party went well', 'he slept well', 'a well-argued thesis', 'a well-seasoned dish', 'a well-planned party', 'the baby can walk pretty good']"
"src0_negLem","oewn-02068711-a",0.25,0.4629100498862757,8.0,"['not out']","having reached a base without being put out","['the runner was called safe when the baseman dropped the ball']"
"src0_negLem","oewn-00112352-r",0.5714285714285714,0.7867957924694431,7.0,"['not least', 'not to the lowest degree']","used to form the superlative, greatest in size or degree","['the king cobra is the most dangerous snake']"
"src0_negLem","oewn-00225327-v",-2.0,1.0690449676496976,8.0,"['not fortify', 'not beef up', 'not strengthen']","lessen the strength of","['The fever weakened his body']"
"src0_negLem","oewn-14520294-n",1.0,0.7559289460184544,8.0,"['not disorderliness', 'not disorder']","a condition of regular or proper arrangement","['he put his desk in order', 'the machine is now in working order']"
"src0_negLem","oewn-05997841-n",-1.0,0.9258200997725514,8.0,"['not experience']","lack of experience and the knowledge and understanding derived from experience","['procedural inexperience created difficulties', 'their poor behavior was due to the rawness of the troops']"
"src0_negLem","oewn-00398920-r",0.6666666666666666,0.7071067811865476,9.0,"['not sparingly', 'not slenderly', 'not meagerly', 'not meagrely']","to an ample degree or in an ample manner","['these voices were amply represented', 'we benefited richly']"
"src0_negLem","oewn-00074907-r",0.8571428571428571,0.8997354108424375,7.0,"['not rearward', 'not back', 'not backward', 'not rearwards', 'not backwards']","at or to or toward the front; forward","['he faced forward', 'step forward', 'she practiced sewing backward as well as frontward on her new sewing machine']"
"src0_negLem","oewn-00782933-a",0.625,0.9161253813129043,8.0,"['not indistinct']","easy to perceive; especially clearly outlined","['a distinct flavor', 'a distinct odor of turpentine', 'a distinct outline', 'the ship appeared as a distinct silhouette', 'distinct fingerprints']"
"src0_negLem","oewn-02072149-a",-0.5,1.0690449676496976,8.0,"['not same']","unlike in nature or quality or form or degree","['took different approaches to the problem', 'came to a different conclusion', 'different parts of the country', 'on different sides of the issue', 'this meeting was different from the earlier one']"
"src0_negLem","oewn-00511975-a",1.875,0.991031208965115,8.0,"['not incompetent']","properly or sufficiently qualified or capable or efficient","['a competent typist']"
"src0_negLem","oewn-00365266-n",0.625,0.7440238091428449,8.0,"['not depreciation']","an increase in price or value","['an appreciation of 30% in the value of real estate']"
"src0_negLem","oewn-02449153-a",0.125,0.3535533905932738,8.0,"['not bottom']","situated at the top or highest position","['the top shelf']"
"src0_negLem","oewn-02449153-a",0.125,0.3535533905932738,8.0,"['not side']","situated at the top or highest position","['the top shelf']"
"src0_negLem","oewn-00295041-a",-2.25,0.8864052604279183,8.0,"['not busy']","not in action or at work","['an idle laborer', 'idle drifters', 'the idle rich', 'an idle mind']"
"src0_negLem","oewn-00200496-a",1.5,0.5345224838248488,8.0,"['not following']","going or proceeding or going in advance; showing the way","['we rode in the leading car', 'the leading edge of technology']"
"src0_negLem","oewn-02309241-a",0.5,1.1952286093343936,8.0,"['not unsteady']","not subject to change or variation especially in behavior","['a steady beat', 'a steady job', 'a steady breeze', 'a steady increase', 'a good steady ballplayer']"
"src0_negLem","oewn-01418456-a",0.875,1.3562026818605375,8.0,"['not limited']","having no limits in range or scope","['to start with a theory of unlimited freedom is to end up with unlimited despotism', 'the limitless reaches of outer space']"
"src0_negLem","oewn-04642461-n",1.25,1.0350983390135313,8.0,"['not inactiveness', 'not inactivity', 'not inertia']","the trait of being active; moving or acting rapidly and energetically","['the level of activity declines with age']"
"src0_negLem","oewn-02005010-a",-2.125,0.8345229603962802,8.0,"['not responsible']","showing lack of care for consequences","['behaved like an irresponsible idiot', 'hasty and irresponsible action']"
"src0_negLem","oewn-07460080-n",2.0,0.9258200997725514,8.0,"['not fall']","a movement upward; rise above the ground","['they cheered the rise of the hot-air balloon']"
"src0_negLem","oewn-02487025-v",0.375,0.7440238091428449,8.0,"['not criminalize', 'not outlaw', 'not criminalise', 'not illegalize', 'not illegalise']","make legal","['Marijuana should be legalized']"
"src0_negLem","oewn-02125659-a",0.625,0.7440238091428449,8.0,"['not frivolous']","concerned with work or important matters rather than play or trivialities","['a serious student of history', 'a serious attempt to learn to ski', 'gave me a serious look', 'a serious young man', 'are you serious or joking?', ""Don't be so serious!""]"
"src0_negLem","oewn-01899791-a",0.5,0.7559289460184544,8.0,"['not unproven', 'not unproved']","established beyond doubt","['a proven liar', 'a Soviet leader of proven shrewdness']"
"src0_negLem","oewn-00051265-a",0.25,1.2817398889233114,8.0,"['not inadequate', 'not unequal']","having the requisite qualities or resources to meet a task","['she had adequate training', 'her training was adequate', 'she was adequate to the job', 'he was equal to the task']"
"src0_negLem","oewn-02065233-a",-0.125,0.6408699444616557,8.0,"['not unsafe', 'not dangerous']","free from danger or the risk of harm","['a safe trip', 'you will be safe here', 'a safe place', 'a safe bet']"
"src0_negLem","oewn-00103000-a",-0.42857142857142855,0.7867957924694432,7.0,"['not unambiguous']","having more than one possible meaning","['ambiguous words', 'frustrated by ambiguous instructions, the parents were unable to assemble the toy']"
"src0_negLem","oewn-00315583-v",0.75,0.7071067811865476,8.0,"['not blur', 'not dim', 'not slur']","become focussed or come into focus","['The light focused']"
"src0_negLem","oewn-02277044-a",0.375,1.0606601717798212,8.0,"['not some']","(quantifier) used with either mass or count nouns to indicate the whole number or amount of or every one of a class","['we sat up all night', 'ate all the food', 'all men are mortal', 'all parties are welcome']"
"src0_negLem","oewn-02277044-a",0.375,1.0606601717798212,8.0,"['not no']","(quantifier) used with either mass or count nouns to indicate the whole number or amount of or every one of a class","['we sat up all night', 'ate all the food', 'all men are mortal', 'all parties are welcome']"
"src0_negLem","oewn-00757025-a",0.14285714285714285,0.6900655593423541,7.0,"['not unpresidential']","befitting a president","['criticized the candidate for not looking presidential']"
"src0_negLem","oewn-00001740-a",1.25,0.8864052604279183,8.0,"['not unable']","(usually followed by `to') having the necessary means or skill or know-how or authority to do something","['able to swim', 'she was able to program her computer', 'we were at last able to buy a car', 'able to get a grant for the project']"
"src0_negLem","oewn-00063062-v",-0.5,1.3093073414159542,8.0,"['not soothe']","excite to an abnormal condition, or chafe or inflame","['Aspirin irritates my stomach']"
"src0_negLem","oewn-01286874-v",0.0,1.1952286093343936,8.0,"['not wrap', 'not wrap up']","remove the outer cover or wrapping of","[""Let's unwrap the gifts!"", 'undo the parcel']"
"src0_negLem","oewn-01736519-a",0.0,0.5345224838248488,8.0,"['not past']","yet to be or coming","['some future historian will evaluate him']"
"src0_negLem","oewn-01736519-a",0.0,0.5345224838248488,8.0,"['not present']","yet to be or coming","['some future historian will evaluate him']"
"src0_negLem","oewn-00974223-v",1.625,1.0606601717798212,8.0,"['not disqualify']","pronounce fit or able","['She was qualified to run the marathon', 'The nurses were qualified to administer the injections']"
"src0_negLem","oewn-07371276-n",1.125,1.1259916264596033,8.0,"['not decrease', 'not drop-off', 'not lessening']","a change resulting in an increase","['the increase is scheduled for next month']"
"src0_negLem","oewn-02278101-a",0.875,0.9910312089651149,8.0,"['not naif', 'not naive']","having or appealing to those having worldly knowledge and refinement and savoir-faire","['sophisticated young socialites', 'a sophisticated audience', 'a sophisticated lifestyle', 'a sophisticated book']"
"src0_negLem","oewn-00403446-v",-0.42857142857142855,1.2724180205607036,7.0,"['not simplify']","make more complicated","['There was a new development that complicated the matter']"
"src0_negLem","oewn-00111940-a",-0.3333333333333333,1.0,9.0,"['not analytic', 'not analytical']","of a proposition whose truth value is determined by observation or facts","[""`all men are arrogant' is a synthetic proposition""]"
"src0_negLem","oewn-00433163-a",0.42857142857142855,1.1338934190276817,7.0,"['not opaque']","allowing light to pass through","['clear water', 'clear plastic bags', 'clear glass', 'the air is clear and clean']"
"src0_negLem","oewn-00067721-n",-2.375,0.9161253813129042,8.0,"['not pass', 'not passing', 'not qualifying']","failure to reach a minimum required performance","['his failing the course led to his disqualification', 'he got two flunks on his report']"
"src0_negLem","oewn-00594915-a",0.5,0.7559289460184545,8.0,"['not sporadic']","recurring regularly or frequently in a prolonged and closely spaced series","['the continual banging of the shutters']"
"src0_negLem","oewn-00858506-v",1.0,1.0,7.0,"['not knock', 'not criticise', 'not criticize', 'not pick apart']","express approval of","['The parents praised their children for their academic performance']"
"src0_negLem","oewn-00193091-a",-1.0,1.0690449676496976,8.0,"['not cognisant', 'not aware', 'not cognizant']","(often followed by `of') not aware","['seemed unaware of the scrutiny', 'unaware of the danger they were in', 'unaware of the newborn hope', ""the most unaware person I've known""]"
"src0_negLem","oewn-00156320-r",-0.42857142857142855,0.7867957924694432,7.0,"['not comfortably']","in physical discomfort","['she lay on the couch, her body uncomfortably twisted']"
"src0_negLem","oewn-01249008-v",-0.5,0.7559289460184545,8.0,"['not sharpen']","make dull or blunt","[""Too much cutting dulls the knife's edge""]"
"src0_negLem","oewn-00128351-n",1.625,1.0606601717798212,8.0,"['not worst']","the supreme effort one can make","['they did their best']"
"src0_negLem","oewn-00215587-r",1.8571428571428572,1.0690449676496976,7.0,"['not amateurishly']","in an expert manner","['he repaired the TV set expertly']"
"src0_negLem","oewn-01003236-a",0.875,0.8345229603962802,8.0,"['not infelicitous']","exhibiting an agreeably appropriate manner or style","['a felicitous speaker']"
"src0_negLem","oewn-01946601-a",0.25,0.46291004988627577,8.0,"['not unrealistic']","aware or expressing awareness of things as they really are","['a realistic description', 'a realistic view of the possibilities', 'a realistic appraisal of our chances', 'the actors tried to create a realistic portrayal of the Africans']"
