"id0","lemmas","definition","examples","antonym_ids","antonym_lemmas","antonym_defs","antonym_examples"
"oewn-01339540-a","['stupid', 'unintelligent']","lacking intelligence","['a dull job with lazy and unintelligent co-workers']","['oewn-01337350-a']","[['intelligent']]","['having the capacity for thought and reason especially to a high degree']","[['is there intelligent life in the universe?']]"
"oewn-01842067-a","['impractical']","not practical; not workable or not given to practical matters","['refloating the ship proved impractical because of the expense', 'he is intelligent but too impractical for commercial work', 'an impractical solution']","['oewn-01840022-a']","[['practical']]","['concerned with actual use or practice']","[['he is a very practical person', 'the idea had no practical application', 'a practical knowledge of Japanese', 'woodworking is a practical art']]"
"oewn-02552922-v","['shame', 'attaint', 'dishonor', 'dishonour', 'disgrace']","bring shame or dishonor upon","['he dishonored his family by committing a serious crime']","['oewn-02551772-v']","[['honour', 'reward', 'honor']]","['bestow honor or rewards upon']","[['Today we honor our soldiers', 'The scout was rewarded for courageous action']]"
"oewn-08196373-n","['rich people', 'rich']","people who have possessions and wealth (considered as a group)","['only the very rich benefit from this legislation']","['oewn-08196123-n']","[['poor', 'poor people']]","['people without possessions or wealth (considered as a group)']","[['the urban poor need assistance']]"
"oewn-04716529-n","['difficultness', 'difficulty']","the quality of being almost beyond one's ability to deal with and requiring a great effort to achieve a positive result","['they agreed about the difficulty of the climb']","['oewn-04715389-n']","[['easiness', 'simplicity', 'ease', 'simpleness']]","['freedom from difficulty or hardship or effort']","[['he rose through the ranks with apparent ease', 'they put it into containers for ease of transportation', 'the very easiness of the deed held her back']]"
"oewn-00285441-a","['dim', 'dimmed']","made dim or less bright","['the dimmed houselights brought a hush of anticipation', 'dimmed headlights', 'we like dimmed lights when we have dinner']","['oewn-00285796-a']","[['undimmed', 'bright']]","['not made dim or less bright']","[['undimmed headlights', 'surprisingly the curtain started to rise while the houselights were still undimmed']]"
"oewn-05039004-n","['firmness', 'soundness']","the muscle tone of healthy tissue","['his muscular firmness']","['oewn-05167556-n']","[['unsoundness']]","['not mentally or physically healthy']","[['no one can be a poet without a certain unsoundness of mind']]"
"oewn-00021803-a","['accurate']","conforming exactly or almost exactly to fact or to a standard or performing with total accuracy","['an accurate reproduction', 'the accounting was accurate', 'accurate measurements', 'an accurate scale']","['oewn-00023420-a']","[['inaccurate']]","['erroneous']","[['an inaccurate translation', 'the thermometer is inaccurate']]"
"oewn-02501639-a","['down']","being or moving lower in position or less in some value","['lay face down', 'the moon is down', 'our team is down by a run', 'down by a pawn', 'the stock market is down today']","['oewn-02499848-a']","[['up']]","['being or moving higher in position or greater in some value; being above a former position or level']","[['the anchor is up', 'the sun is up', 'he lay face up', 'he is up by a pawn', 'the market is up', 'the corn is up']]"
"oewn-00062868-r","['advisedly', 'purposely', 'by design', 'intentionally', 'on purpose', 'deliberately', 'by choice', 'designedly']","with intention; in an intentional manner","['he used that word intentionally', 'I did this by choice']","['oewn-00063188-r', 'oewn-00040959-r']","[['unintentionally', 'accidentally'], ['unexpectedly', 'circumstantially', 'accidentally', 'by chance']]","['without intention; in an unintentional manner', 'without advance planning']","[['she hit him unintentionally'], ['they met accidentally']]"
"oewn-00217109-r","['sensibly', 'reasonably', 'sanely']","with good sense or in a reasonable or intelligent manner","['he acted sensibly in the crisis', 'speak more sanely about these affairs', 'acted quite reasonably']","['oewn-00217398-r']","[['unreasonably']]","['not in a reasonable or intelligent manner']","[['she reacted unreasonably when she learned she had failed']]"
"oewn-00205951-r","['accurately']","with few mistakes","['he works very accurately']","['oewn-00206071-r']","[['inaccurately']]","['in an inaccurate manner']","[['this student works rather inaccurately and sloppily']]"
"oewn-02456417-a","['tough', 'toughened']","physically toughened","['the tough bottoms of his feet']","['oewn-02457239-a']","[['untoughened', 'tender']]","['physically untoughened']","[['tender feet']]"
"oewn-02533434-a","['vulnerable']","susceptible to attack","['a vulnerable bridge']","['oewn-02535365-a']","[['invulnerable']]","['immune to attack; impregnable']","[['gunners raked the beach from invulnerable positions on the cliffs']]"
"oewn-00113439-a","['synthetic', 'synthetical']","involving or of the nature of synthesis (combining separate elements to form a coherent whole) as opposed to analysis","['limnology is essentially a synthetic science composed of elements...that extend well beyond the limits of biology']","['oewn-00113042-a']","[['analytic', 'analytical']]","['using or skilled in using analysis (i.e., separating a whole--intellectual or substantial--into its elemental parts or basic principles)']","[['an analytic experiment', 'an analytic approach', 'a keenly analytic man', 'analytical reasoning', 'an analytical mind']]"
"oewn-00987053-a","['fastidious']","giving careful attention to detail; hard to please; excessively concerned with cleanliness","['a fastidious and incisive intellect', 'fastidious about personal cleanliness']","['oewn-00988578-a']","[['unfastidious']]","['marked by an absence of due or proper care or attention to detail; not concerned with cleanliness']","[['unfastidious in her dress']]"
"oewn-00579031-a","['consistent']","(sometimes followed by `with') in agreement or consistent or reliable","['testimony consistent with the known facts', 'I have decided that the course of conduct which I am following is consistent with my sense of responsibility as president in time of war']","['oewn-00580271-a']","[['inconsistent']]","['displaying a lack of consistency']","[['inconsistent statements cannot both be true at the same time', 'inconsistent with the roadmap']]"
"oewn-01639189-a","['constituted', 'established']","brought about or set up or accepted; especially long established","['the established social order', 'distrust the constituted authority', 'a team established as a member of a major league', 'enjoyed his prestige as an established writer', 'an established precedent', 'the established Church']","['oewn-01640899-a']","[['unestablished']]","['not established']","[['a reputation as yet unestablished']]"
"oewn-00035445-r","['oftentimes', 'often', 'ofttimes', 'frequently', 'oft']","many times at short intervals","['we often met over a cup of coffee']","['oewn-00035772-r', 'oewn-00376350-r']","[['seldom', 'rarely'], ['infrequently']]","['not often', 'not many times']","[['we rarely met'], ['in your 1850 church you not infrequently find a dramatic contrast between the sumptuous appointments of the building itself and the inhuman barrack-like living conditions in the church room']]"
"oewn-00186658-r","['aptly', 'ably', 'competently', 'capably']","with competence; in a competent capable manner","['they worked competently']","['oewn-00186886-r']","[['displaying incompetence', 'incompetently']]","['in an incompetent manner']","[['he did the job rather incompetently']]"
"oewn-02233368-a","['skilled']","having or showing or requiring special skill","['only the most skilled gymnasts make an Olympic team', 'a skilled surgeon has many years of training and experience', 'a skilled reconstruction of her damaged elbow', 'a skilled trade']","['oewn-02236080-a']","[['unskilled']]","['not having or showing or requiring special skill or proficiency']","[['unskilled in the art of rhetoric', 'an enthusiastic but unskillful mountain climber', 'unskilled labor', 'workers in unskilled occupations are finding fewer and fewer job opportunities', 'unskilled workmanship']]"
"oewn-01751027-a","['perceptible']","capable of being perceived by the mind or senses","['a perceptible limp', 'easily perceptible sounds', 'perceptible changes in behavior', 'a perceptible sense of expectation in the court']","['oewn-01752802-a']","[['unperceivable', 'imperceptible']]","['impossible or difficult to perceive by the mind or senses']","[['an imperceptible drop in temperature', 'an imperceptible nod', 'color is unperceivable to the touch']]"
