"id0","lemmas","definition","examples","antonym_ids","antonym_lemmas","antonym_defs","antonym_examples"
"oewn-00759397-s","['inattentive', 'neglectful']","not showing due care or attention","['inattentive students', 'an inattentive babysitter', 'neglectful parents']","[]","[]","[]","[]"
"oewn-02526663-v","['control', 'verify']","check or regulate (a scientific experiment) by conducting a parallel experiment or comparing with another standard","['Are you controlling for the temperature?']","[]","[]","[]","[]"
"oewn-00722203-n","['capacity']","a specified function","['he was employed in the capacity of director', 'he should be retained in his present capacity at a higher salary']","[]","[]","[]","[]"
"oewn-02874246-a","['visceral', 'splanchnic']","relating to or affecting the viscera","['visceral bleeding', 'a splanchnic nerve']","[]","[]","[]","[]"
"oewn-00804987-v","['pass', 'clear', 'authorise', 'authorize']","grant authorization or clearance for","['Clear the manuscript for publication', 'The rock star never authorized this slanderous biography']","[]","[]","[]","[]"
"oewn-00874096-v","['alarm', 'alert']","warn or arouse to a sense of danger or call to a state of preparedness","['The empty house alarmed him', 'We alerted the new neighbors to the high rate of burglaries']","[]","[]","[]","[]"
"oewn-01770600-v","['worry', 'care']","be concerned with","['I worry about my grades']","[]","[]","[]","[]"
"oewn-00247536-r","['expectantly']","in an expectant manner","['she looked at him expectantly']","[]","[]","[]","[]"
"oewn-02736346-v","['feel']","be felt or perceived in a certain way","['The ground feels shaky', 'The sheets feel soft']","[]","[]","[]","[]"
"oewn-02233480-v","['assign', 'portion', 'allot']","give out","['We were assigned new uniforms']","[]","[]","[]","[]"
"oewn-02850390-a","['professional']","of or relating to a profession","['we need professional advice', 'professional training', 'professional equipment for his new office']","[]","[]","[]","[]"
"oewn-00112752-r","['most']","very","['a most welcome relief']","[]","[]","[]","[]"
"oewn-00067665-r","['onwards', 'forward', 'forwards', 'forrader', 'onward', 'ahead']","in a forward direction","['go ahead', 'the train moved ahead slowly', 'the boat lurched ahead', 'moved onward into the forest', 'they went slowly forward in the mud']","[]","[]","[]","[]"
"oewn-00360539-a","['charitable']","full of love and generosity","['charitable to the poor', 'a charitable trust']","['oewn-00360942-a']","[['uncharitable']]","['lacking love and generosity']","[['all pious words and uncharitable deeds']]"
"oewn-00343098-v","['fall']","occur at a specified time or place","['Christmas falls on a Monday this year', 'The accent falls on the first syllable']","[]","[]","[]","[]"
"oewn-01126035-v","['carry']","have a certain range","['This rifle carries for 3,000 feet']","[]","[]","[]","[]"
"oewn-00064472-n","['success']","an attainment that is successful","['his success in the marathon was unexpected', 'his new play was a great success']","[]","[]","[]","[]"
"oewn-00736610-v","['abstract']","consider apart from a particular case or instance","[""Let's abstract away from this particular example""]","[]","[]","[]","[]"
"oewn-05725694-n","['finish']","(wine tasting) the taste of a wine on the back of the tongue (as it is swallowed)","['the wine has a nutty flavor and a pleasant finish']","[]","[]","[]","[]"
"oewn-05154833-n","['prolificacy', 'richness', 'fertility', 'rankness']","the property of producing abundantly and sustaining vigorous and luxuriant growth","['he praised the richness of the soil', 'weeds lovely in their rankness']","[]","[]","[]","[]"
"oewn-01667666-a","['opposite', 'paired']","of leaves etc; growing in pairs on either side of a stem","['opposite leaves']","['oewn-01667824-a']","[['alternate']]","['of leaves and branches etc; first on one side and then on the other in two ranks along an axis; not paired']","[['stems with alternate leaves']]"
"oewn-01163122-v","['ply']","use diligently","['ply your wits!']","[]","[]","[]","[]"
"oewn-04461181-n","['cover', 'top']","covering for a hole (especially a hole in the top of a container)","['he removed the top of the carton', ""he couldn't get the top off of the bottle"", 'put the cover back on the kettle']","[]","[]","[]","[]"
"oewn-00803819-a","['dull']","not having a sharp edge or point","['the knife was too dull to be of any use']","['oewn-00804397-a']","[['sharp']]","['having or made by a thin edge or sharp point; suitable for cutting or piercing']","[['a sharp knife', 'a pencil with a sharp point']]"
"oewn-02548108-s","['falling']","decreasing in amount or degree","['falling temperature']","[]","[]","[]","[]"
"oewn-02304230-v","['subscribe', 'pledge']","pay (an amount of money) as a contribution to a charity or service, especially at regular intervals","['I pledged $10 a month to my favorite radio station']","[]","[]","[]","[]"
"oewn-01292018-s","['developed']","(of real estate) made more useful and profitable as by building or laying out roads","['condominiums were built on the developed site']","[]","[]","[]","[]"
"oewn-00832200-s","['athletic']","having a sturdy and well proportioned body","['an athletic build']","[]","[]","[]","[]"
"oewn-02721030-a","['deductive']","relating to logical deduction","['deductive reasoning']","[]","[]","[]","[]"
"oewn-00035878-r","['oddly', 'curiously', 'peculiarly', 'inexplicably']","in a manner differing from the usual or expected","['had a curiously husky voice', ""he's behaving rather peculiarly""]","[]","[]","[]","[]"
"oewn-00204191-n","['rejection']","the act of rejecting something","['his proposals were met with rejection']","[]","[]","[]","[]"
"oewn-00952463-v","['weigh', 'count', 'consider']","show consideration for; take into account","['You must consider her age', ""The judge considered the offender's youth and was lenient""]","[]","[]","[]","[]"
"oewn-01501055-a","['meaningless', 'nonmeaningful']","having no meaning or direction or purpose","['a meaningless endeavor', 'a meaningless life', 'a verbose but meaningless explanation']","['oewn-01500270-a']","[['meaningful']]","['having a meaning or purpose']","[['a meaningful explanation', 'a meaningful discussion', 'a meaningful pause']]"
"oewn-02022452-a","['revolutionary']","advocating or engaged in revolution","['revolutionary pamphlets', 'a revolutionary junta']","['oewn-02022617-a']","[['counterrevolutionary']]","['marked by opposition or antipathy to revolution']","[['ostracized for his counterrevolutionary tendencies']]"
"oewn-02349239-v","['pay']","make a compensation for","['a favor that cannot be paid back']","[]","[]","[]","[]"
"oewn-01659048-v","['establish', 'build']","build or establish something abstract","['build a reputation']","[]","[]","[]","[]"
"oewn-07292089-n","['transcript']","something that has been transcribed; a written record (usually typewritten) of dictated or recorded speech","['he read a transcript of the interrogation', 'you can obtain a transcript of this radio program by sending a self-addressed envelope to the station']","[]","[]","[]","[]"
"oewn-01846632-v","['take']","travel or go by means of a certain kind of transportation, or a certain route","['He takes the bus to work', 'She takes Route 1 to Newark']","[]","[]","[]","[]"
"oewn-05861538-n","['hand']","one of two sides of an issue","['on the one hand..., but on the other hand...']","[]","[]","[]","[]"
"oewn-00264329-s","['desperate', 'heroic']","showing extreme courage; especially of actions courageously undertaken in desperation as a last resort","['made a last desperate attempt to reach the climber', 'the desperate gallantry of our naval task forces marked the turning point in the Pacific war', 'they took heroic measures to save his life']","[]","[]","[]","[]"
"oewn-10003102-n","['minister', 'minister of religion', 'curate', 'parson', 'pastor', 'rector']","a person authorized to conduct religious worship","['clergymen are usually called ministers in Protestant churches']","[]","[]","[]","[]"
"oewn-00702806-v","['mold', 'determine', 'regulate', 'shape', 'influence']","shape or influence; give direction to","['experience often determines ability', 'mold public opinion']","[]","[]","[]","[]"
"oewn-00062737-n","['fruition', 'realization', 'realisation']","something that is made real or concrete","[""the victory was the realization of a whole year's work""]","[]","[]","[]","[]"
"oewn-01775456-v","['feel', 'experience']","undergo an emotional sensation or be in a particular state of mind","['She felt resentful', 'He felt regret']","[]","[]","[]","[]"
"oewn-04848589-n","['considerateness', 'consideration', 'thoughtfulness']","kind and considerate regard for others","['he showed no consideration for her feelings']","[]","[]","[]","[]"
"oewn-01176150-n","['swing']","a sweeping blow or stroke","['he took a wild swing at my head']","[]","[]","[]","[]"
"oewn-02327600-s","['masculine']","(music or poetry) ending on an accented beat or syllable","['a masculine cadence', ""the masculine rhyme of `annoy, enjoy'""]","[]","[]","[]","[]"
"oewn-06315049-n","['nomenclature', 'terminology', 'language']","a system of words used to name things in a particular discipline","['legal terminology', 'biological nomenclature', 'the language of sociology']","[]","[]","[]","[]"
"oewn-01967949-v","['spring', 'bound', 'jump', 'leap']","move forward by leaps and bounds","['The horse bounded across the meadow', 'The child leapt across the puddle', 'Can you jump over the fence?']","[]","[]","[]","[]"
"oewn-00667636-a","['curious']","eager to investigate and learn or learn more (sometimes about others' concerns)","[""a curious child is a teacher's delight"", 'a trap door that made me curious', 'curious investigators', 'traffic was slowed by curious rubberneckers', ""curious about the neighbor's doings""]","['oewn-00668792-a']","[['incurious']]","['showing absence of intellectual inquisitiveness or natural curiosity']","[['strangely incurious about the cause of the political upheaval surrounding them']]"
"oewn-07488069-n","['run', 'campaign', 'political campaign']","a race between candidates for elective office","['I managed his campaign for governor', 'he is raising money for a Senate run']","[]","[]","[]","[]"
